"time","predator"
23.8,5.19859468582877
23.9,5.14967035954976
24,5.10120525881625
24.1,5.05319537881971
24.2,5.00563674079024
24.3,4.95852539213554
24.4,4.91185740656547
24.5,4.86562888420297
24.6,4.81983595168169
24.7,4.77447476223116
24.8,4.72954149574987
24.9,4.68503235886675
25,4.64094358499173
25.1,4.59727143435571
25.2,4.55401219404037
25.3,4.51116217799848
25.4,4.46871772706483
25.5,4.42667520895843
25.6,4.38503101827629
25.7,4.34378157647911
25.8,4.30292333186929
25.9,4.26245275956163
26,4.22236636144697
26.1,4.18266066614918
26.2,4.14333222897576
26.3,4.10437763186235
26.4,4.06579348331143
26.5,4.02757641832551
26.6,3.98972309833501
26.7,3.9522302111212
26.8,3.91509447073428
26.9,3.87831261740696
27,3.84188141746375
27.1,3.80579766322607
27.2,3.77005817291356
27.3,3.73465979054156
27.4,3.69959938581526
27.5,3.66487385402032
27.6,3.63048011591052
27.7,3.59641511759232
27.8,3.56267583040662
27.9,3.5292592508079
28,3.49616240024081
28.1,3.46338232501437
28.2,3.43091609617404
28.3,3.39876080937153
28.4,3.36691358473285
28.5,3.33537156672429
28.6,3.30413192401685
28.7,3.273191849349
28.8,3.24254855938785
28.9,3.2121992945891
29,3.18214131905549
29.1,3.15237192039419
29.2,3.12288840957305
29.3,3.09368812077575
29.4,3.06476841125614
29.5,3.03612666119164
29.6,3.00776027353587
29.7,2.97966667387063
29.8,2.95184331025721
29.9,2.92428765308717
30,2.89699719493262
30.1,2.86996945039605
30.2,2.84320195595989
30.3,2.81669226983561
30.4,2.79043797181277
30.5,2.76443666310768
30.6,2.73868596621205
30.7,2.71318352474155
30.8,2.68792700328421
30.9,2.66291408724898
31,2.63814248271424
31.1,2.6136099162764
31.2,2.5893141348987
31.3,2.56525290576008
31.4,2.54142401610437
31.5,2.51782527308964
31.6,2.49445450363783
31.7,2.47130955428474
31.8,2.4483882910303
31.9,2.42568859918928
32,2.40320838324231
32.1,2.38094556668739
32.2,2.35889809189184
32.3,2.33706391994468
32.4,2.31544103050959
32.5,2.29402742167831
32.6,2.27282110982462
32.7,2.25182012945892
32.8,2.23102253308327
32.9,2.2104263910472
33,2.19002979140396
33.1,2.16983083976759
33.2,2.14982765917044
33.3,2.13001838992155
33.4,2.11040118946554
33.5,2.09097423224231
33.6,2.07173570954741
33.7,2.05268382939308
33.8,2.0338168163701
33.9,2.0151329115103
34,1.9966303721499
34.1,1.97830747179352
34.2,1.96016249997902
34.3,1.94219376214309
34.4,1.92439957948764
34.5,1.90677828884697
34.6,1.88932824255571
34.7,1.87204780831762
34.8,1.85493536907514
34.9,1.8379893228798
35,1.82120808276343
35.1,1.80459007661018
35.2,1.78813374702939
35.3,1.77183755122928
35.4,1.75569996089148
35.5,1.73971946204639
35.6,1.72389455494938
35.7,1.70822375395785
35.8,1.69270558740909
35.9,1.67733859749906
36,1.66212134016194
36.1,1.64705238495057
36.2,1.63213031491775
36.3,1.61735372649835
36.4,1.60272122939228
36.5,1.58823144644835
36.6,1.57388301354897
36.7,1.55967457949562
36.8,1.54560480589527
36.9,1.53167236704764
37,1.51787594983321
37.1,1.5042142536022
37.2,1.49068599006432
37.3,1.4772898831794
37.4,1.46402466904881
37.5,1.45088909580779
37.6,1.4378819235186
37.7,1.42500192406443
37.8,1.4122478810443
37.9,1.39961858966859
38,1.38711285665562
38.1,1.37472950012886
38.2,1.3624673495151
38.3,1.35032524544336
38.4,1.33830203964468
38.5,1.3263965948527
38.6,1.31460778470501
38.7,1.30293449364538
38.8,1.29137561682678
38.9,1.27993006001516
39,1.26859673949406
39.1,1.25737458197005
39.2,1.2462625244789
39.3,1.23525951429256
39.4,1.22436450882697
39.5,1.21357647555058
39.6,1.20289439189372
39.7,1.19231724515865
39.8,1.18184403243053
39.9,1.17147376048899
40,1.16120544572056
40.1,1.15103811403185
40.2,1.14097080076349
40.3,1.13100255060477
40.4,1.12113241750909
40.5,1.11135946461009
40.6,1.10168276413862
40.7,1.09210139734032
40.8,1.08261445439403
40.9,1.07322103433084
41,1.06392024495398
41.1,1.05471120275932
41.2,1.04559303285661
41.3,1.03656486889149
41.4,1.02762585296811
41.5,1.01877513557255
41.6,1.01001187549686
41.7,1.00133523976386
41.8,0.992744403552553
41.9,0.984238550124288
42,0.975816870749587
42.1,0.967478564635641
42.2,0.959222838854481
42.3,0.951048908271821
42.4,0.942955995476569
42.5,0.934943330710995
42.6,0.927010151801554
42.7,0.91915570409037
42.8,0.911379240367361
42.9,0.903680020803015
43,0.896057312881801
43.1,0.888510391336222
43.2,0.881038538081502
43.3,0.873641042150895
43.4,0.866317199631628
43.5,0.859066313601461
43.6,0.851887694065866
43.7,0.844780657895819
43.8,0.837744528766204
43.9,0.830778637094818
44,0.82388231998199
44.1,0.817054921150786
44.2,0.810295790887821
44.3,0.80360428598465
44.4,0.796979769679763
44.5,0.790421611601151
44.6,0.783929187709462
44.7,0.777501880241727
44.8,0.771139077655673
44.9,0.764840174574591
45,0.758604571732784
45.1,0.752431675921577
45.2,0.746320899935882
45.3,0.74027166252133
45.4,0.73428338832195
45.5,0.728355507828405
45.6,0.722487457326778
45.7,0.716678678847893
45.8,0.710928620117195
45.9,0.705236734505155
46,0.699602480978223
46.1,0.694025324050307
46.2,0.688504733734788
46.3,0.683040185497063
46.4,0.677631160207614
46.5,0.672277144095599
46.6,0.666977628702968
46.7,0.66173211083909
46.8,0.656540092535906
46.9,0.651401081003585
47,0.646314588586703
47.1,0.641280132720919
47.2,0.63629723589017
47.3,0.63136542558436
47.4,0.626484234257559
47.5,0.621653199286704
47.6,0.61687186293079
47.7,0.612139772290567
47.8,0.607456479268733
47.9,0.602821540530611
48,0.598234517465329
48.1,0.593694976147483
48.2,0.589202487299295
48.3,0.584756626253254
48.4,0.580356972915247
48.5,0.576003111728171
48.6,0.571694631636035
48.7,0.567431126048536
48.8,0.563212192806132
48.9,0.559037434145576
49,0.55490645666595
49.1,0.550818871295165
49.2,0.546774293256945
49.3,0.542772342038293
49.4,0.538812641357426
49.5,0.5348948191322
49.6,0.531018507448998
49.7,0.527183342532112
49.8,0.523388964713584
49.9,0.519635018403545
50,0.515921152061012
50.1,0.512247018165175
50.2,0.508612273187163
50.3,0.505016577562282
50.4,0.501459595662735
50.5,0.49794099577083
50.6,0.494460450052657
50.7,0.491017634532258
50.8,0.487612229066276
50.9,0.484243917319086
51,0.480912386738424
51.1,0.477617328531489
51.2,0.474358437641546
51.3,0.471135412725016
51.4,0.467947956129064
51.5,0.464795773869674
51.6,0.461678575610233
51.7,0.458596074640614
51.8,0.455547987856753
51.9,0.452534035740746
52,0.449553942341448
52.1,0.446607435255587
52.2,0.443694245609394
52.3,0.440814108040753
52.4,0.437966760681875
52.5,0.435151945142503
52.6,0.432369406493643
52.7,0.429618893251838
52.8,0.42690015736398
52.9,0.424212954192669
53,0.421557042502126
53.1,0.418932184444658
53.2,0.416338145547691
53.3,0.413774694701372
53.4,0.411241604146735
53.5,0.408738649464469
53.6,0.406265609564251
53.7,0.403822266674693
53.8,0.401408406333879
53.9,0.39902381738052
54,0.396668291945724
54.1,0.394341625445391
54.2,0.392043616573249
54.3,0.389774067294527
54.4,0.387532782840285
54.5,0.385319571702412
54.6,0.383134245629288
54.7,0.380976619622138
54.8,0.378846511932076
54.9,0.376743744057859
55,0.374668140744356
55.1,0.372619529981752
55.2,0.370597743005487
55.3,0.368602614296961
55.4,0.366633981585001
55.5,0.364691685848116
55.6,0.362775571317553
55.7,0.360885485481162
55.8,0.359021279088092
55.9,0.35718280615434
56,0.355369923969155
56.1,0.353582493102327
56.2,0.351820377412376
56.3,0.35008344405566
56.4,0.34837156349642
56.5,0.346684609517779
56.6,0.345022459233734
56.7,0.343384993102132
56.8,0.341772094938685
56.9,0.340183651932026
57,0.338619554659838
57.1,0.33707969710608
57.2,0.335563976679338
57.3,0.334072294232328
57.4,0.332604554082574
57.5,0.331160664034297
57.6,0.329740535401541
57.7,0.32834408303257
57.8,0.326971225335562
57.9,0.325621884305647
58,0.324295985553305
58.1,0.322993458334177
58.2,0.321714235580319
58.3,0.320458253932934
58.4,0.319225453776629
58.5,0.318015779275238
58.6,0.316829178409248
58.7,0.315665603014879
58.8,0.314525008824857
58.9,0.313407355510941
59,0.312312606728239
59.1,0.311240730161371
59.2,0.310191697572538
59.3,0.309165484851537
59.4,0.308162072067797
59.5,0.307181443524487
59.6,0.306223587814755
59.7,0.305288497880162
59.8,0.304376171071392
59.9,0.303486609211286
60,0.302619818660281
60.1,0.301775810384333
60.2,0.300954600025391
60.3,0.300156207974508
60.4,0.299380659447674
60.5,0.298627984564442
60.6,0.297898218429461
60.7,0.297191401216982
60.8,0.296507578258452
60.9,0.295846800133289
61,0.295209122762932
61.1,0.294594607508297
61.2,0.29400332127072
61.3,0.293435336596531
61.4,0.292890731785358
61.5,0.292369591002295
61.6,0.291872004394068
61.7,0.291398068209318
61.8,0.290947884923162
61.9,0.290521563366156
62,0.290119218857827
62.1,0.289740973344918
62.2,0.289386955544527
62.3,0.289057301092281
62.4,0.288752152695752
62.5,0.288471660293276
62.6,0.288215981218377
62.7,0.287985280369983
62.8,0.287779730388654
62.9,0.287599511839023
63,0.287444813398682
63.1,0.287315832053734
63.2,0.287212773301261
63.3,0.287135851358962
63.4,0.2870852893822
63.5,0.287061319688762
63.6,0.287064183991583
63.7,0.287094133639749
63.8,0.28715142986808
63.9,0.287236344055599
64,0.287349157993244
64.1,0.287490164161143
64.2,0.287659666015826
64.3,0.287857978287752
64.4,0.288085427289523
64.5,0.288342351235219
64.6,0.288629100571252
64.7,0.288946038319199
64.8,0.289293540431069
64.9,0.289671996157476
65,0.290081808429237
65.1,0.290523394252896
65.2,0.290997185120737
65.3,0.291503627435837
65.4,0.292043182952768
65.5,0.292616329234548
65.6,0.293223560126503
65.7,0.293865386247694
65.8,0.294542335500631
65.9,0.295254953599985
66,0.296003804621084
66.1,0.296789471568967
66.2,0.29761255696885
66.3,0.298473683478868
66.4,0.299373494525987
66.5,0.300312654966059
66.6,0.301291851768989
66.7,0.302311794730064
66.8,0.303373217208514
66.9,0.304476876894447
67,0.305623556605322
67.1,0.306814065113218
67.2,0.308049238004159
67.3,0.309329938570875
67.4,0.31065705874038
67.5,0.312031520037859
67.6,0.313454274588405
67.7,0.314926306158201
67.8,0.316448631236861
67.9,0.318022300162661
68,0.319648398292536
68.1,0.32132804721875
68.2,0.323062406034272
68.3,0.324852672648968
68.4,0.326700085158819
68.5,0.328605923270489
68.6,0.330571509783651
68.7,0.332598212133632
68.8,0.334687443997008
68.9,0.336840666962951
69,0.339059392273237
69.1,0.341345182633956
69.2,0.343699654102133
69.3,0.346124478050599
69.4,0.348621383214623
69.5,0.351192157823974
69.6,0.353838651824267
69.7,0.356562779191619
69.8,0.359366520344849
69.9,0.362251924659639
70,0.365221113089306
70.1,0.368276280897039
70.2,0.371419700504708
70.3,0.374653724463578
70.4,0.377980788552532
70.5,0.381403415009668
70.6,0.384924215903429
70.7,0.388545896649712
70.8,0.39227125968171
70.9,0.396103208279589
71,0.400044750567415
71.1,0.404099003685131
71.2,0.408269198143737
71.3,0.412558682372247
71.4,0.416970927465381
71.5,0.421509532141407
71.6,0.426178227919981
71.7,0.430980884530335
71.8,0.435921515560618
71.9,0.441004284359766
72,0.446233510203767
72.1,0.451613674738812
72.2,0.457149428714356
72.3,0.462845599019797
72.4,0.468707196039077
72.5,0.474739421338215
72.6,0.480947675701486
72.7,0.487337567532693
72.8,0.493914921638727
72.9,0.500685788413463
73,0.507656453440805
73.1,0.51483344753661
73.2,0.522223557250097
73.3,0.529833835846278
73.4,0.53767161479193
73.5,0.545744515768609
73.6,0.554060463237265
73.7,0.562627697580067
73.8,0.571454788846163
73.9,0.580550651129233
74,0.589924557605863
74.1,0.599586156264963
74.2,0.609545486359681
74.3,0.619812995614518
74.4,0.630399558221621
74.5,0.641316493661526
74.6,0.652575586384936
74.7,0.664189106393423
74.8,0.676169830758286
74.9,0.688531066118087
75,0.701286672196708
75.1,0.714451086385058
75.2,0.728039349430787
75.3,0.742067132281585
75.4,0.756550764128773
75.5,0.771507261698967
75.6,0.786954359842551
75.7,0.802910543468547
75.8,0.819395080876183
75.9,0.83642805853399
76,0.854030417357579
76.1,0.87222399053738
76.2,0.891031542967423
76.3,0.910476812325755
76.4,0.930584551856227
76.5,0.95138057490011
76.6,0.972891801224236
76.7,0.995146305190042
76.8,1.01817336580498
76.9,1.04200351869413
77,1.0666686100254
77.1,1.09220185241644
77.2,1.11863788284499
77.3,1.14601282257704
77.4,1.17436433911853
77.5,1.20373171018597
77.6,1.23415588968017
77.7,1.26567957563353
77.8,1.29834728008632
77.9,1.33220540082997
78,1.36730229493569
78.1,1.40368835396473
78.2,1.44141608073135
78.3,1.48054016746172
78.4,1.52111757516073
78.5,1.56320761396344
78.6,1.60687202420937
78.7,1.65217505793455
78.8,1.69918356042868
78.9,1.74796705145223
79,1.79859780565055
79.1,1.85115093163863
79.2,1.90570444916118
79.3,1.96233936365701
79.4,2.02113973747487
79.5,2.08219275689902
79.6,2.14558879404744
79.7,2.211421462602
79.8,2.27978766622046
79.9,2.35078763836196
80,2.42452497213365
80.1,2.5011066386339
80.2,2.58064299212986
80.3,2.66324776026275
80.4,2.74903801732518
80.5,2.83813413850145
80.6,2.930659732806
80.7,3.02674155229801
80.8,3.12650937499484
80.9,3.23009585875456
81,3.33763636325271
81.1,3.44926873704347
81.2,3.56513306657414
81.3,3.68537138392069
81.4,3.81012732993421
81.5,3.93954576944106
81.6,4.07377235512924
81.7,4.21295303678738
81.8,4.3572335126485
81.9,4.50675861973709
82,4.6616716603337
82.1,4.8221136619651
82.2,4.98822256871048
82.3,5.16013236209286
82.4,5.33797211041056
82.5,5.52186494606308
82.6,5.71192697124732
82.7,5.90826609334889
82.8,6.11098079243343
82.9,6.32015882445544
83,6.53587586514502
83.1,6.7581941010012
83.2,6.98716077540297
83.3,7.22280669953202
83.4,7.46514473956321
83.5,7.71416829339379
83.6,7.96984977201777
83.7,8.23213910246865
83.8,8.5009622710061
83.9,8.7762199268598
84,9.05778606830898
84.1,9.34550683410969
84.2,9.63919942421917
84.3,9.93865117434461
84.4,10.2436188089978
84.5,10.5538278974109
84.6,10.8689725358051
84.7,11.1887152780683
84.8,11.5126873348468
84.9,11.8404890583943
85,12.1716907272303
85.1,12.5058336407839
85.2,12.8424315297738
85.3,13.1809722831701
85.4,13.5209199872981
85.5,13.8617172670821
85.6,14.2027879137323
85.7,14.5435397774808
85.8,14.8833678984547
85.9,15.2216578435715
86,15.5577892126378
86.1,15.8911392727679
86.2,16.2210866769524
86.3,16.5470152202222
86.4,16.8683175854527
86.5,17.1843990304989
86.6,17.49468096907
86.7,17.798604399524
86.8,18.0956331385488
86.9,18.3852568204073
87,18.6669936269523
87.1,18.9403927188199
87.2,19.2050363439376
87.3,19.4605416055519
87.4,19.7065618782318
87.5,19.9427878665456
87.6,20.1689483071912
87.7,20.3848103211164
87.8,20.5901794274776
87.9,20.7848992360352
88,20.9688508386886
88.1,21.1419519242606
88.2,21.3041556433148
88.3,21.4554492517266
88.4,21.5958525629439
88.5,21.7254162394078
88.6,21.8442199535052
88.7,21.9523704477629
88.8,22.0499995228429
88.9,22.1372619803321
89,22.2143335454332
89.1,22.2814087925215
89.2,22.3386990942241
89.3,22.3864306122672
89.4,22.4248423458934
89.5,22.454184251226
89.6,22.4747154426022
89.7,22.4867024846518
89.8,22.490417781786
89.9,22.4861380698193
90,22.4741430126706
90.1,22.4547139055132
90.2,22.4281324843393
90.3,22.3946798407024
90.4,22.3546354393704
90.5,22.3082762357674
90.6,22.2558758893915
90.7,22.1977040688481
90.8,22.1340258437333
90.9,22.0651011583115
91,21.9911843817525
91.1,21.9125239296043
91.2,21.829361951172
91.3,21.74193407753
91.4,21.6504692250141
91.5,21.5551894491939
91.6,21.4563098445283
91.7,21.3540384851233
91.8,21.2485764022566
91.9,21.1401175945861
92,21.0288490672217
92.1,20.9149508961034
92.2,20.7985963143927
92.3,20.67995181784
92.4,20.5591772863453
92.5,20.4364261191671
92.6,20.3118453814696
92.7,20.1855759601147
92.8,20.0577527268142
92.9,19.9285047069507
93,19.7979552525579
93.1,19.6662222181175
93.2,19.533418137987
93.3,19.3996504044163
93.4,19.2650214452384
93.5,19.129628900445
93.6,18.9935657969617
93.7,18.8569207210389
93.8,18.7197779877631
93.9,18.5822178072745
94,18.4443164473456
94.1,18.3061463920449
94.2,18.1677764962617
94.3,18.0292721359235
94.4,17.8906953537791
94.5,17.7521050006605
94.6,17.6135568721731
94.7,17.4751038407922
94.8,17.3367959833686
94.9,17.1986807040719
95,17.0608028528171
95.1,16.9232048392348
95.2,16.7859267422639
95.3,16.6490064154512
95.4,16.5124795880556
95.5,16.3763799620614
95.6,16.2407393052085
95.7,16.1055875401561
95.8,15.9709528298957
95.9,15.8368616595327
96,15.7033389145594
96.1,15.5704079557382
96.2,15.4380906907166
96.3,15.3064076424954
96.4,15.1753780148659
96.5,15.0450197549353
96.6,14.9153496128534
96.7,14.7863831988535
96.8,14.658135037716
96.9,14.5306186207624
97,14.4038464554824
97.1,14.2778301128942
97.2,14.1525802727371
97.3,14.0281067665876
97.4,13.9044186189917
97.5,13.7815240867011
97.6,13.6594306960957
97.7,13.5381452788753
97.8,13.4176740060977
97.9,13.2980224206377
98,13.1791954681398
98.1,13.0611975265316
98.2,12.9440324341668
98.3,12.8277035166574
98.4,12.7122136124582
98.5,12.5975650972609
98.6,12.4837599072515
98.7,12.3707995612865
98.8,12.2586851820356
98.9,12.1474175161408
99,12.036996953438
99.1,11.9274235452832
99.2,11.8186970220275
99.3,11.7108168096795
99.4,11.6037820457926
99.5,11.4975915946151
99.6,11.392244061537
99.7,11.2877378068656
99.8,11.1840709589629
99.9,11.0812414267734
100,10.9792469117716
100.1,10.8780849193563
100.2,10.7777527697168
100.3,10.6782476081974
100.4,10.5795664151811
100.5,10.4817060155176
100.6,10.3846630875148
100.7,10.2884341715152
100.8,10.193015678076
100.9,10.0984038957719
101,10.0045949986366
101.1,9.91158505326226
101.2,9.81937002556988
101.3,9.72794578726797
101.4,9.63730812201266
101.5,9.54745273128346
101.6,9.45837523998764
101.7,9.37007120180552
101.8,9.28253610428884
101.9,9.19576537372307
102,9.10975437976483
102.1,9.02449843986433
102.2,8.93999282348281
102.3,8.85623275611417
102.4,8.77321342311963
102.5,8.69092997338399
102.6,8.6093775228014
102.7,8.52855115759834
102.8,8.44844593750122
102.9,8.36905689875543
103,8.29037905700258
103.1,8.21240741002224
103.2,8.13513694034418
103.3,8.05856261773698
103.4,7.98267940157838
103.5,7.90748224311268
103.6,7.83296608760022
103.7,7.75912587636361
103.8,7.68595654873539
103.9,7.6134530439114
104,7.54161030271394
104.1,7.47042326926884
104.2,7.3998868926001
104.3,7.32999612814569
104.4,7.26074593919809
104.5,7.19213129827268
104.6,7.12414718840732
104.7,7.05678860439591
104.8,6.990050553959
104.9,6.923928058854
105,6.85841615592781
105.1,6.79350989811415
105.2,6.72920435537819
105.3,6.66549461561059
105.4,6.60237578547328
105.5,6.53984299119893
105.6,6.47789137934627
105.7,6.41651611751297
105.8,6.35571239500807
105.9,6.29547542348567
106,6.23580043754149
106.1,6.17668269527395
106.2,6.11811747881126
106.3,6.06010009480609
106.4,6.00262587489904
106.5,5.94569017615243
106.6,5.88928838145555
106.7,5.83341589990275
106.8,5.77806816714534
106.9,5.72324064571863
107,5.66892882534512
107.1,5.61512822321473
107.2,5.56183438424333
107.3,5.50904288131029
107.4,5.45674931547603
107.5,5.40494931618049
107.6,5.35363854142328
107.7,5.30281267792634
107.8,5.2524674412799
107.9,5.2025985760724
108,5.15320185600514
108.1,5.10427308399233
108.2,5.05580809224712
108.3,5.00780274235434
108.4,4.96025292533042
108.5,4.91315456167113
108.6,4.8665036013877
108.7,4.82029602403181
108.8,4.77452783870991
108.9,4.72919508408747
109,4.68429382838353
109.1,4.63982016935595
109.2,4.59577023427794
109.3,4.55214017990615
109.4,4.50892619244072
109.5,4.46612448747771
109.6,4.42373130995432
109.7,4.38174293408701
109.8,4.34015566330322
109.9,4.29896583016665
110,4.25816979629666
110.1,4.21776395228191
110.2,4.17774471758864
110.3,4.13810854046384
110.4,4.09885189783347
110.5,4.05997129519612
110.6,4.02146326651223
110.7,3.98332437408921
110.8,3.94555120846257
110.9,3.90814038827332
111,3.87108856014189
111.1,3.83439239853868
111.2,3.79804860565146
111.3,3.76205391124982
111.4,3.72640507254686
111.5,3.69109887405814
111.6,3.65613212745831
111.7,3.62150167143529
111.8,3.58720437154235
111.9,3.55323712004812
112,3.51959683578474
112.1,3.4862804639942
112.2,3.45328497617306
112.3,3.42060736991562
112.4,3.38824466875569
112.5,3.35619392200709
112.6,3.32445220460284
112.7,3.29301661693343
112.8,3.26188428468387
112.9,3.23105235867004
113,3.20051801467407
113.1,3.17027845327905
113.2,3.14033089970308
113.3,3.11067260363273
113.4,3.081300839056
113.5,3.05221290409488
113.6,3.02340612083748
113.7,2.99487783516999
113.8,2.96662541660824
113.9,2.93864625812924
114,2.91093777600255
114.1,2.88349740962155
114.2,2.8563226213348
114.3,2.82941089627735
114.4,2.80275974220221
114.5,2.77636668931197
114.6,2.75022929009054
114.7,2.72434511913518
114.8,2.69871177298877
114.9,2.67332686997245
115,2.64818805001847
115.1,2.6232929745036
115.2,2.5986393260828
115.3,2.57422480852344
115.4,2.55004714653995
115.5,2.526104085629
115.6,2.50239339190519
115.7,2.47891285193735
115.8,2.45566027258537
115.9,2.43263348083769
116,2.4098303236494
116.1,2.38724866778104
116.2,2.36488639963797
116.3,2.3427414251106
116.4,2.32081166941516
116.5,2.29909507693539
116.6,2.27758961106478
116.7,2.25629325404979
116.8,2.23520400683363
116.9,2.21431988890104
117,2.19363893812374
117.1,2.17315921060676
117.2,2.1528787805356
117.3,2.13279574002422
117.4,2.11290819896388
117.5,2.09321428487287
117.6,2.07371214274712
117.7,2.05439993491162
117.8,2.03527584087284
117.9,2.01633805717195
118,1.99758479723897
118.1,1.97901429124791
118.2,1.96062478597268
118.3,1.94241454464405
118.4,1.92438184680747
118.5,1.90652498818182
118.6,1.88884228051913
118.7,1.87133205146522
